476272.5.peg.1	476272.21.peg.3947.RUMHYD_00002
476272.5.peg.3121	476272.21.peg.426.RUMHYD_03743
476272.5.peg.3122	476272.21.peg.427.RUMHYD_03744
476272.5.peg.3123	476272.21.peg.428.RUMHYD_03745
476272.5.peg.3124	476272.21.peg.429.RUMHYD_03746
476272.5.peg.3125	476272.21.peg.430.RUMHYD_03747
476272.5.peg.3126	476272.21.peg.431.RUMHYD_03748
476272.5.peg.3127	476272.21.peg.432.RUMHYD_03749
476272.5.peg.3128	476272.21.peg.433.RUMHYD_03750
476272.5.peg.3129	476272.21.peg.434.RUMHYD_03751
476272.5.peg.3130	476272.21.peg.435.RUMHYD_03752
476272.5.peg.3131	476272.21.peg.436.RUMHYD_03753
476272.5.peg.3132	476272.21.peg.437.RUMHYD_03754
476272.5.peg.3133	476272.21.peg.438.RUMHYD_03755
476272.5.peg.3134	476272.21.peg.439.RUMHYD_03756
476272.5.peg.3135	476272.21.peg.440.RUMHYD_03757
476272.5.peg.3136	476272.21.peg.441.RUMHYD_03758
476272.5.peg.3137	476272.21.peg.442.RUMHYD_03759
476272.5.peg.3138	476272.21.peg.443.RUMHYD_03760
476272.5.peg.3139	476272.21.peg.444.RUMHYD_03761
476272.5.peg.3140	476272.21.peg.445.RUMHYD_03762
476272.5.peg.3141	476272.21.peg.446.RUMHYD_03763
476272.5.peg.3142	476272.21.peg.447.RUMHYD_03764
476272.5.peg.3144	476272.21.peg.448.RUMHYD_03766
476272.5.peg.3145	476272.21.peg.449.RUMHYD_03767
476272.5.peg.3146	476272.21.peg.452.RUMHYD_03770
476272.5.peg.3147	476272.21.peg.453.RUMHYD_03771
476272.5.peg.3148	476272.21.peg.454.RUMHYD_03772
476272.5.peg.3149	476272.21.peg.455.RUMHYD_03773
476272.5.peg.3150	476272.21.peg.456.RUMHYD_03774
476272.5.peg.3151	476272.21.peg.458.RUMHYD_03776
476272.5.peg.3152	476272.21.peg.459.RUMHYD_03777
476272.5.peg.3153	476272.21.peg.461.RUMHYD_03779
476272.5.peg.3154	476272.21.peg.462.RUMHYD_03780
476272.5.peg.3155	476272.21.peg.463.RUMHYD_03781
476272.5.peg.3156	476272.21.peg.464.RUMHYD_03782
476272.5.peg.3157	476272.21.peg.466.RUMHYD_03784
476272.5.peg.3158	476272.21.peg.467.RUMHYD_03785
476272.5.peg.3159	476272.21.peg.468.RUMHYD_03786
476272.5.peg.3160	476272.21.peg.469.RUMHYD_03787
476272.5.peg.3161	476272.21.peg.471.RUMHYD_03789
476272.5.peg.3162	476272.21.peg.472.RUMHYD_03790
476272.5.peg.3163	476272.21.peg.474.RUMHYD_03792
476272.5.peg.3164	476272.21.peg.476.RUMHYD_03793
476272.5.peg.3165	476272.21.peg.477.RUMHYD_03794
476272.5.peg.3166	476272.21.peg.478.RUMHYD_03795
476272.5.peg.3167	476272.21.peg.479.RUMHYD_03796
476272.5.peg.3168	476272.21.peg.480.RUMHYD_03797
476272.5.peg.3170	476272.21.peg.481.RUMHYD_03798
476272.5.peg.3171	476272.21.peg.482.RUMHYD_03799
476272.5.peg.3172	476272.21.peg.483.RUMHYD_03800
476272.5.peg.3173	476272.21.peg.485.RUMHYD_03802
476272.5.peg.3174	476272.21.peg.486.RUMHYD_03803
476272.5.peg.3175	476272.21.peg.487.RUMHYD_03804
476272.5.peg.3176	476272.21.peg.488.RUMHYD_03805
476272.5.peg.3177	476272.21.peg.489.RUMHYD_03806
476272.5.peg.3178	476272.21.peg.490.RUMHYD_03807
476272.5.peg.3179	476272.21.peg.491.RUMHYD_03808
476272.5.peg.3180	476272.21.peg.494.RUMHYD_03811
476272.5.peg.3181	476272.21.peg.495.RUMHYD_03812
476272.5.peg.3182	476272.21.peg.496.RUMHYD_03813
476272.5.peg.3183	476272.21.peg.497.RUMHYD_03814
476272.5.peg.3184	476272.21.peg.498.RUMHYD_03815
476272.5.peg.3185	476272.21.peg.499.RUMHYD_03816
476272.5.peg.3186	476272.21.peg.503.RUMHYD_03819
476272.5.peg.3187	476272.21.peg.504.RUMHYD_03820
476272.5.peg.3188	476272.21.peg.505.RUMHYD_03821
476272.5.peg.3189	476272.21.peg.506.RUMHYD_03822
476272.5.peg.3190	476272.21.peg.507.RUMHYD_03823
476272.5.peg.3191	476272.21.peg.508.RUMHYD_03824
476272.5.peg.3192	476272.21.peg.509.RUMHYD_03825
476272.5.peg.3193	476272.21.peg.510.RUMHYD_03826
476272.5.peg.3219	476272.21.peg.511.RUMHYD_03827
476272.5.peg.3220	476272.21.peg.512.RUMHYD_03828
476272.5.peg.3221	476272.21.peg.513.RUMHYD_03829
476272.5.peg.3222	476272.21.peg.514.RUMHYD_03830
476272.5.peg.3223	476272.21.peg.516.RUMHYD_03832
476272.5.peg.3224	476272.21.peg.517.RUMHYD_03833
476272.5.peg.3225	476272.21.peg.518.RUMHYD_03834
476272.5.peg.3226	476272.21.peg.519.RUMHYD_03835
476272.5.peg.3227	476272.21.peg.520.RUMHYD_03836
476272.5.peg.3228	476272.21.peg.522.RUMHYD_03838
476272.5.peg.3229	476272.21.peg.523.RUMHYD_03839
476272.5.peg.3230	476272.21.peg.524.RUMHYD_03840
476272.5.peg.3231	476272.21.peg.525.RUMHYD_03841
476272.5.peg.3232	476272.21.peg.526.RUMHYD_03842
476272.5.peg.3233	476272.21.peg.529.RUMHYD_03845
476272.5.peg.3234	476272.21.peg.530.RUMHYD_03846
476272.5.peg.3235	476272.21.peg.532.RUMHYD_03847
476272.5.peg.3236	476272.21.peg.533.RUMHYD_03848
476272.5.peg.3237	476272.21.peg.534.RUMHYD_03849
476272.5.peg.3238	476272.21.peg.535.RUMHYD_03850
476272.5.peg.3239	476272.21.peg.536.RUMHYD_03851
476272.5.peg.3240	476272.21.peg.539.RUMHYD_03853
476272.5.peg.3241	476272.21.peg.541.RUMHYD_03855
476272.5.peg.3242	476272.21.peg.542.RUMHYD_03856
476272.5.peg.3243	476272.21.peg.544.RUMHYD_03857
476272.5.peg.3244	476272.21.peg.547.RUMHYD_03860
476272.5.peg.3245	476272.21.peg.548.RUMHYD_03861
476272.5.peg.3246	476272.21.peg.549.RUMHYD_03862
476272.5.peg.3247	476272.21.peg.550.RUMHYD_03863
476272.5.peg.3248	476272.21.peg.551.RUMHYD_03864
476272.5.peg.3249	476272.21.peg.552.RUMHYD_03865
476272.5.peg.3250	476272.21.peg.554.RUMHYD_03867
476272.5.peg.3251	476272.21.peg.555.RUMHYD_03868
476272.5.peg.3252	476272.21.peg.556.RUMHYD_03869
476272.5.peg.3253	476272.21.peg.557.RUMHYD_03870
476272.5.peg.3254	476272.21.peg.559.RUMHYD_03871
476272.5.peg.3255	476272.21.peg.560.RUMHYD_03872
476272.5.peg.3256	476272.21.peg.561.RUMHYD_03873
476272.5.peg.3257	476272.21.peg.562.RUMHYD_03874
476272.5.peg.3258	476272.21.peg.564.RUMHYD_03875
476272.5.peg.3259	476272.21.peg.565.RUMHYD_03877
476272.5.peg.3260	476272.21.peg.566.RUMHYD_03878
476272.5.peg.3261	476272.21.peg.567.RUMHYD_03879
476272.5.peg.3262	476272.21.peg.568.RUMHYD_03880
476272.5.peg.3263	476272.21.peg.569.RUMHYD_03881
476272.5.peg.3264	476272.21.peg.570.RUMHYD_03882
476272.5.peg.3265	476272.21.peg.571.RUMHYD_03883
476272.5.peg.3266	476272.21.peg.572.RUMHYD_03884
476272.5.peg.3267	476272.21.peg.573.RUMHYD_03885
476272.5.peg.3268	476272.21.peg.574.RUMHYD_03886
476272.5.peg.3270	476272.21.peg.575.RUMHYD_03887
476272.5.peg.3271	476272.21.peg.576.RUMHYD_03888
476272.5.peg.3272	476272.21.peg.577.RUMHYD_03889
476272.5.peg.3273	476272.21.peg.578.RUMHYD_03890
476272.5.peg.3274	476272.21.peg.579.RUMHYD_03891
476272.5.peg.3316	476272.21.peg.36.RUMHYD_03894
476272.5.peg.3317	476272.21.peg.33.RUMHYD_03895
476272.5.peg.3318	476272.21.peg.34.RUMHYD_03896
476272.5.peg.3319	476272.21.peg.27.RUMHYD_03899
476272.5.peg.3320	476272.21.peg.28.RUMHYD_03900
476272.5.peg.3321	476272.21.peg.26.RUMHYD_03905
476272.5.peg.3322	476272.21.peg.24.RUMHYD_03906
476272.5.peg.3323	476272.21.peg.21.RUMHYD_03907
476272.5.peg.3324	476272.21.peg.15
476272.5.peg.3325	476272.21.peg.13
476272.5.peg.3326	476272.21.peg.10.RUMHYD_03925
476272.5.peg.3327	476272.21.peg.4.RUMHYD_03930
476272.5.peg.3328	476272.21.peg.2.RUMHYD_03932
