geneID	patricID	transcriptID	function	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	l2fc_32_12	adjP_32_12	l2fc_32_72	adjP_32_72
RUMHYD_03464	fig|476272.21.peg.140	EEG47661	hypothetical protein	60.300043	38.004304	44.013667	74.746513	77.410758	102.646526	8.161628	16.818314	19.52984	-0.149286997	0.761443602	-1.911098381	1.34E-05
RUMHYD_03594	fig|476272.21.peg.272	EEG47545	"PTS system, mannose-specific IIC component / PTS system, mannose-specific IID component"	12.589718	3.731646	6.656464	13.102219	14.078625	16.2712	4.315728	5.443736	22.087974	-0.211448625	0.761443602	-0.00206283	0.998286752
RUMHYD_00990	fig|476272.21.peg.2336	EEG50102	hypothetical protein	0	4.022438	0	0	0	2.362948	0	0	0	1.761390984	0.761443602	1.747182686	0.758997753
RUMHYD_01839	fig|476272.21.peg.2218	EEG49259	"Two-component transcriptional response regulator, OmpR family"	21.289403	7.676564	10.000904	18.000244	18.344078	19.862031	18.118206	13.035718	35.884438	0.194652999	0.761443602	0.873564167	0.18639966
RUMHYD_01906	fig|476272.21.peg.1950	EEG49101	hypothetical protein	59.015637	47.308703	41.407643	154.770799	150.795449	52.414915	284.718834	372.390389	276.681763	-0.223595977	0.761443602	1.999184823	0.002676912
RUMHYD_02001	fig|476272.21.peg.1434	EEG49073	hypothetical protein	13.08922	1.581777	11.029115	11.043856	26.688561	21.594882	0	0	25.551787	-0.455850478	0.761443602	-1.143432482	0.716048909
RUMHYD_02222	fig|476272.21.peg.1655	EEG48873	hypothetical protein	19.608792	20.495073	20.494597	31.966812	21.460241	39.96483	8.578246	14.151808	34.037832	0.174426346	0.761443602	-0.219113383	0.772658751
RUMHYD_02262	fig|476272.21.peg.1696	EEG48812	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	0	1.061094	0.272461	0.92841	1.430848	1.171465	0.628948	3.456305	30.284604	-0.49730852	0.761443602	3.519182336	0.000929596
RUMHYD_02284	fig|476272.21.peg.1717	EEG48834	"Transcriptional regulator, AcrR family"	0	0.521537	0.395619	0.829126	1.307063	0.58209	2.356403	8.773867	33.736011	-0.615683038	0.761443602	4.331370113	4.56E-05
RUMHYD_02544	fig|476272.21.peg.675	EEG48565	"Glycosyl transferase, group 2 family"	74.172397	76.384527	112.196123	161.977196	71.178312	151.566605	21.562456	40.853025	36.607633	0.186495478	0.761443602	-1.271752849	0.011139673
RUMHYD_02694	fig|476272.21.peg.824	EEG48408	hypothetical protein	0	0.904525	0	0	0	0.565094	4.896949	0	100.013887	1.761390984	0.761443602	7.506657749	0.000966528
RUMHYD_03325	fig|476272.21.peg.601	EEG47775	hypothetical protein	12.713636	21.441251	4.314874	40.28736	49.857034	6.725749	65.312103	57.813325	92.817993	-0.454431964	0.761443602	1.726637969	0.207281837
RUMHYD_03647	fig|476272.21.peg.326	EEG47467	hypothetical protein	3.253502	1.719188	1.359488	2.962108	3.634833	2.160651	2.857994	6.996162	30.848466	0.241497375	0.762297591	2.561070851	0.002068666
RUMHYD_00991	fig|476272.21.peg.2337	EEG50103	Putative sodium/proton-dependent alanine carrier protein YrbD	1.285708	0.319628	0.559843	2.271445	0.518338	1.522059	2.392256	3.831628	26.488657	-0.32132774	0.762297591	3.314885634	0.000183204
RUMHYD_02616	fig|476272.21.peg.744	EEG48516	hypothetical protein	0	23.415826	7.415233	18.608314	10.034103	20.688006	22.278917	24.576186	14.052455	0.487108395	0.762297591	0.979347901	0.428870074
RUMHYD_00214	fig|476272.21.peg.3221	EEG50920	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) / Uroporphyrinogen-III synthase (EC 4.2.1.75)	16.065896	15.657969	21.881398	19.452384	35.911415	21.58161	15.253546	21.127763	43.658046	0.187015447	0.762302189	0.59914056	0.321809376
RUMHYD_00514	fig|476272.21.peg.3519	EEG50528	hypothetical protein	2.679391	1.885695	1.08486	4.684597	3.160134	3.799418	7.861203	16.045164	30.256308	-0.255032307	0.763222387	2.715344454	5.04E-05
RUMHYD_03329	fig|476272.21.peg.605	EEG47779	hypothetical protein	19.189929	17.391057	12.947307	43.947205	32.556112	11.094507	106.049327	121.685675	201.405339	0.247877387	0.764034954	2.844901346	1.75E-05
RUMHYD_03933	fig|476272.21.peg.3	EEG47201	"ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)"	0.700864	1.569392	2.613224	2.423458	2.593087	2.012468	0.346514	0.788601	38.43014	0.351227065	0.764034954	2.623151617	0.086921951
RUMHYD_02589	fig|476272.21.peg.717	EEG48545	hypothetical protein	120.569132	81.310671	76.088172	193.527832	101.816619	147.84655	60.116673	83.274302	84.119439	0.16384766	0.765441793	-0.309266961	0.613751803
RUMHYD_00905	fig|476272.21.peg.3914	EEG50198	hypothetical protein	1.29373	0.710963	0.45134	2.400565	1.413581	1.34573	0.625926	2.925219	37.34031	-0.315998747	0.765517285	3.217322706	0.005346011
RUMHYD_00833	fig|476272.21.peg.3840	EEG50245	hypothetical protein	12.260112	11.988297	14.647225	15.089668	26.983694	16.174909	7.69593	9.809237	28.152509	0.188219783	0.765883904	0.127414552	0.888404397
RUMHYD_03276	fig|476272.21.peg.1403	EEG47841	"ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines)"	510.709596	132.950288	241.630928	614.954572	348.38229	695.545912	94.992478	126.264866	102.820761	-0.208122657	0.7663236	-1.62089453	0.001411376
RUMHYD_00109	fig|476272.21.peg.3115	EEG51052	UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	0	0.127964	0.064088	0.176206	0.259532	0.129563	0.170643	0	4.839131	-0.68198131	0.76764064	3.383305074	0.062809919
RUMHYD_01521	fig|476272.21.peg.2867	EEG49565	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	23.311756	9.747156	11.277031	22.36606	19.213327	23.272605	11.602312	12.668666	52.965031	0.17766859	0.76764064	0.719477544	0.30647419
RUMHYD_01992	fig|476272.21.peg.2032	EEG49181	hypothetical protein	152.542582	132.524824	98.890911	194.054185	264.699492	69.313616	145.802506	387.175597	328.994858	0.22260177	0.76764064	1.279626466	0.040270025
RUMHYD_03272	fig|476272.21.peg.1398	EEG47837	hypothetical protein	0.438223	0.334357	0.544999	1.003803	0.773473	0.971441	5.560059	5.101497	29.816402	-0.323658654	0.76764064	4.328962779	2.08E-08
RUMHYD_03343	fig|476272.21.peg.619	EEG47793	hypothetical protein	57.217608	50.578377	30.780022	102.699858	108.344298	27.907933	103.485949	212.377374	120.979646	0.233940398	0.76764064	1.474833656	0.037098797
RUMHYD_00126	fig|476272.21.peg.3132	EEG50924	"Branched-chain amino acid ABC transporter, ATP-binding protein LivG (TC 3.A.1.4.1)"	3.545667	2.669837	6.406822	5.180666	7.697638	5.212158	2.831998	4.411116	27.549206	0.221117986	0.768672718	1.277312742	0.178915731
RUMHYD_03038	fig|476272.21.peg.1172	EEG48052	Dihydropteroate synthase (EC 2.5.1.15)	76.868148	149.998197	202.790651	168.548253	194.849353	283.030833	63.238495	76.405567	60.408496	0.20566711	0.768672718	-0.952545277	0.086450026
RUMHYD_00032	fig|476272.21.peg.3037	EEG50975	hypothetical protein	0	10.060642	0	3.049269	2.47175	4.47076	0	0	52.744739	0.975875315	0.769407744	2.597555478	0.489881381
RUMHYD_02225	fig|476272.21.peg.1658	EEG48876	hypothetical protein	4.193369	4.255804	4.375989	9.391219	5.396032	9.157001	2.183618	3.947774	24.968913	-0.164824452	0.769407744	0.757676488	0.373015226
RUMHYD_02836		EEG48276		7.519206	6.125347	0.683915	8.287188	11.089509	0.816835	77.565439	10.633074	26.966189	0.545073129	0.769678333	3.412879651	0.022931681
RUMHYD_00005	fig|476272.21.peg.3013	EEG50948	hypothetical protein	6.380359	4.024805	3.511815	9.782458	19.604229	4.320852	4.928193	6.292663	13.104675	-0.303470873	0.770362932	-0.005482423	0.99791088
RUMHYD_02594	fig|476272.21.peg.722	EEG48494	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	148.198653	71.680376	103.77883	167.332153	184.327134	226.887184	40.396961	68.410218	55.571131	-0.151941435	0.770362932	-1.12919662	0.016591819
RUMHYD_03176	fig|476272.21.peg.1299	EEG47892	hypothetical protein	11.790221	6.178387	6.235845	13.773976	10.524119	21.498858	16.719694	15.324722	48.079857	-0.190569112	0.770362932	1.375266923	0.028385106
RUMHYD_03708	fig|476272.21.peg.388	EEG47415	Alcohol dehydrogenase (EC 1.1.1.1)	2.519337	0.417719	1.395268	2.310006	3.23681	2.540795	1.348822	4.403144	48.90901	-0.270956499	0.770632253	2.995097412	0.00225271
RUMHYD_02989	fig|476272.21.peg.1124	EEG48124	Permease of the drug/metabolite transporter (DMT) superfamily	81.542119	59.905696	69.827868	72.649437	132.3242	107.137977	18.039439	36.538596	38.785975	0.163330661	0.771139682	-1.163957961	0.026586266
RUMHYD_00563	fig|476272.21.peg.3568	EEG50520	hypothetical protein	28.962543	17.071916	29.38448	49.259755	34.221227	29.930675	25.907164	45.177359	41.790911	0.157238503	0.773333122	0.640753786	0.251968537
RUMHYD_02766	fig|476272.21.peg.896	EEG48362	Sporulation transcription regulator WhiA	247.142157	102.539911	123.934873	232.168402	283.964802	344.757888	124.433919	148.043013	117.712877	-0.169713421	0.77345293	-0.393151022	0.506270956
RUMHYD_00054	fig|476272.21.peg.3060	EEG50997	hypothetical protein	0	3.237627	0	2.94141	4.251591	5.338056	0	0	27.164612	-0.872901318	0.774226624	1.153682417	0.77025091
RUMHYD_03430	fig|476272.21.peg.106	EEG47683	hypothetical protein	13.694573	10.570611	5.348467	17.839594	7.636824	22.717659	0	0	11.449946	0.313461149	0.774226624	-1.940232484	0.435070193
RUMHYD_00431	fig|476272.21.peg.3438	EEG50649	Lipoprotein signal peptidase (EC 3.4.23.36)	181.103802	81.018603	127.03815	231.270284	121.87065	248.411006	39.479515	59.770577	71.372068	0.174075435	0.774563651	-1.212920793	0.019862784
RUMHYD_00913	fig|476272.21.peg.3923	EEG50143	FIG00031715: Predicted metal-dependent phosphoesterases (PHP family)	2.571497	0.988311	1.745745	2.4888	3.124544	1.640498	3.812231	10.251568	31.832729	0.248431433	0.774954739	3.033593408	0.000125932
RUMHYD_00142	fig|476272.21.peg.3148	EEG50940	hypothetical protein	21.808137	2.250104	0	3.968354	2.396516	21.218715	0	0	18.432197	0.638589845	0.775283199	-0.467304632	0.915988205
RUMHYD_02411	fig|476272.21.peg.1845	EEG48694	DinG family ATP-dependent helicase CPE1197	10.282776	8.670499	12.025924	14.965425	23.864401	16.859356	7.267228	10.333035	26.601836	-0.159554471	0.776618975	0.181620053	0.794832468
RUMHYD_02817	fig|476272.21.peg.949	EEG48277	Sugar diacid utilization regulator SdaR	66.631613	5.991446	9.019933	58.687793	65.886654	56.104201	0	13.433568	38.406109	-0.401227198	0.776734902	-1.451451211	0.516534531
RUMHYD_00395	fig|476272.21.peg.3402	EEG50681	Hypothetical N-acetyltransferase	12.149604	5.010127	3.420531	11.237133	9.364796	10.090801	6.359656	9.518358	24.269728	0.227987721	0.778185988	0.826372293	0.360134488
RUMHYD_02353	fig|476272.21.peg.1788	EEG48757	hypothetical protein	0	44.801147	41.712701	62.717337	81.490429	59.89458	140.850862	322.471229	171.929986	-0.417685451	0.778256883	2.20575828	0.00802666
RUMHYD_00144	fig|476272.21.peg.3150	EEG50942	Nitroreductase family protein	6.420523	1.891336	5.927021	9.064986	7.899054	11.243845	1.981812	3.249677	12.105149	-0.22626755	0.779115843	-0.300022358	0.812205773
RUMHYD_03546	fig|476272.21.peg.225	EEG47554	Uncharacterized protein YcgL	94.43549	66.762808	88.884085	84.617218	149.93696	139.853613	35.455253	75.557933	85.050319	0.158623569	0.779115843	-0.378371291	0.517232535
RUMHYD_01400	fig|476272.21.peg.2750	EEG49675	hypothetical protein	0.30189	0.922155	0.927102	0.98791	1.212203	0.809419	0.483384	4.581276	22.543861	0.346304374	0.779115843	3.451856857	0.002658743
RUMHYD_02614	fig|476272.21.peg.742	EEG48514	hypothetical protein	1.854235	7.541066	3.893091	12.685896	7.36123	8.674795	4.079659	6.540186	4.411775	-0.24796609	0.779115843	-0.219771063	0.816590641
RUMHYD_03684	fig|476272.21.peg.363	EEG47432	Spore maturation protein B	0	0.126089	1.051568	2.223487	0.629128	0.393535	1.981812	2.599742	40.850207	-0.604642742	0.779413306	4.069610064	0.001242707
RUMHYD_02742	fig|476272.21.peg.872	EEG48379	hypothetical protein	5.664961	51.596258	17.94315	62.408932	69.14797	52.793665	35.470827	22.622686	67.726141	-0.326700439	0.780091135	-0.043395768	0.978924155
RUMHYD_02012	fig|476272.21.peg.1445	EEG49084	"SoxA sarcosine oxidase, subunit alpha"	0	0.025032	0	0.062536	0.102332	0	1.315008	6.197606	45.004024	-1.484803384	0.780106529	8.583368891	5.15E-13
RUMHYD_03092	fig|476272.21.peg.1224	EEG48009	DNA primase DnaG	98.812667	96.773597	135.782774	195.564606	121.040579	180.846408	45.704141	71.6471	58.150066	0.146181642	0.780555846	-0.781043399	0.116647089
RUMHYD_01911	fig|476272.21.peg.1955	EEG49106	hypothetical protein	164.025617	138.259142	81.734248	277.167685	458.797719	86.686079	489.642781	965.146081	808.080595	-0.233020889	0.780969068	2.029600428	0.001658373
RUMHYD_03007	fig|476272.21.peg.1143	EEG48097	hypothetical protein	0.571499	0	0.298675	1.147998	0.274838	0.549175	1.321879	5.439743	24.149643	-0.530172782	0.780969068	4.316211514	2.58E-05
RUMHYD_03488	fig|476272.21.peg.165	EEG47589	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	0.828208	0.236938	0.197988	0.659522	0.458648	0.435541	1.601423	2.765022	44.941076	0.372422011	0.781252967	5.247618281	NA
RUMHYD_03896	fig|476272.21.peg.34	EEG47228	hypothetical protein	88.923316	74.010054	49.474649	146.153842	127.478895	211.179884	43.244224	45.470281	67.800122	-0.183190684	0.781290796	-1.109015575	0.104984269
RUMHYD_03574	fig|476272.21.peg.254	EEG47527	hypothetical protein	73.88935	39.854135	51.574276	107.038734	43.104564	92.71801	19.025929	37.205007	45.097131	0.168150555	0.782524097	-0.638479172	0.253059138
RUMHYD_01865	fig|476272.21.peg.2245	EEG49208	hypothetical protein	57.124309	35.755525	49.725556	105.025867	90.364295	69.702417	76.999198	96.344214	103.444191	-0.137591593	0.783983084	0.740993854	0.153678117
RUMHYD_01692	fig|476272.21.peg.2061	EEG49394	"Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family"	30.617524	21.2086	21.38356	33.64039	66.215105	36.887925	31.729513	39.291921	78.989667	-0.1714403	0.784265601	0.681737915	0.266607188
RUMHYD_00765	fig|476272.21.peg.3767	EEG50351	Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)	81.143276	48.319685	85.673951	87.394296	102.908813	122.11106	30.010907	37.831458	50.605805	0.141513692	0.785331849	-0.723898031	0.125637649
RUMHYD_00821	fig|476272.21.peg.3827	EEG50261	hypothetical protein	107.150258	105.341402	193.273076	290.385853	114.848055	220.68724	34.299211	40.338686	55.17263	0.179224595	0.785331849	-1.59835826	0.002378925
RUMHYD_01551	fig|476272.21.peg.2900	EEG49518	"L-serine dehydratase, alpha subunit (EC 4.3.1.17)"	4.116786	1.798117	3.040125	5.434721	6.537757	4.63061	7.786808	14.615438	39.878337	-0.188303643	0.785331849	2.352908465	0.000274558
RUMHYD_00794	fig|476272.21.peg.3798	EEG50283	hypothetical protein	527.039035	252.975386	368.70716	660.80139	870.225567	727.563273	216.624056	207.539492	140.588592	-0.14485235	0.785641253	-1.260997622	0.031459098
RUMHYD_03373	fig|476272.21.peg.45	EEG47726	L-arabinose isomerase (EC 5.3.1.4)	23.472635	20.920894	25.982192	32.300953	49.75521	45.309457	10.970897	35.129756	29.803724	-0.145883475	0.785641253	-0.187861872	0.773602191
RUMHYD_03589	fig|476272.21.peg.268	EEG47541	hypothetical protein	0	0.389347	0.598947	0.795003	0.650199	1.669767	1.354178	0	4.583232	-0.681392878	0.785641253	1.329891424	0.674839522
RUMHYD_01058	fig|476272.21.peg.2404	EEG50039	hypothetical protein	0	0.111381	0	0.774137	0.135689	0	2.035295	3.778451	35.127331	-1.470829003	0.785641253	5.787589063	0.000607714
RUMHYD_01402	fig|476272.21.peg.2752	EEG49589	hypothetical protein	0.177885	0.090445	0.305841	0.730562	0.183931	0.353518	0.635407	3.427938	20.669861	-0.422762716	0.785641253	4.601171489	1.77E-05
RUMHYD_01617	fig|476272.21.peg.2968	EEG49481	hypothetical protein	4.495564	1.232127	3.055614	8.71165	4.141906	3.4449	7.341137	10.879081	20.77684	-0.218755019	0.785641253	1.843289833	0.003430068
RUMHYD_02072	fig|476272.21.peg.1501	EEG49023	Translation elongation factor Ts	162.198044	177.229422	153.25885	370.797513	135.137791	469.034782	148.773928	195.037391	176.897732	-0.188828863	0.785641253	-0.169440846	0.819248934
RUMHYD_00108	fig|476272.21.peg.3114	EEG51051	Glycosyltransferase	0	0.117461	0.247191	0.194988	0.574353	0.142919	0.378139	0.222997	4.386243	-0.569039414	0.786127398	2.742922279	0.097659076
RUMHYD_03261	fig|476272.21.peg.1388	EEG47885	hypothetical protein	5.288271	4.714237	5.288692	11.203994	9.43252	8.944463	2.87605	8.91398	31.896038	-0.159854322	0.786361546	0.910493522	0.311392273
RUMHYD_01175	fig|476272.21.peg.2522	EEG49881	hypothetical protein	1.49786	1.335626	0.792904	1.460612	1.688876	2.064161	5.032097	1.147507	35.199437	0.275221978	0.788166279	3.341565615	0.002237518
RUMHYD_02464	fig|476272.21.peg.1895	EEG48643	hypothetical protein	18.437484	0	9.66441	10.439986	10.574662	11.279748	0	0	0	0.536746895	0.788685852	-2.431781269	0.648021675
RUMHYD_02652	fig|476272.21.peg.782	EEG48435	hypothetical protein	1.168663	0.039145	0	0.369717	2.143976	0.17188	1.151421	0	2.541086	-0.602795255	0.788685852	1.019550055	0.66138967
RUMHYD_00798	fig|476272.21.peg.3802	EEG50287	Bis-ABC ATPase YbiT	105.582892	99.827142	108.820536	180.277022	101.681121	310.191802	48.047607	61.699472	32.788696	-0.173072777	0.789360663	-1.222065752	0.054860843
RUMHYD_02111	fig|476272.21.peg.1541	EEG48991	Penicillin-binding protein 3	67.121822	56.950753	83.291821	99.510641	113.598815	159.861304	36.619532	58.5555	50.662566	-0.141455304	0.789879055	-0.653475042	0.198526041
RUMHYD_00196	fig|476272.21.peg.3203	EEG50902	Cobalt-precorrin-2 C(20)-methyltransferase (EC 2.1.1.151)	1.50713	5.582796	7.045879	8.622461	6.818638	6.069584	4.454077	20.72704	30.473565	0.241417232	0.790974092	1.800741667	0.014357095
RUMHYD_03564	fig|476272.21.peg.243	EEG47572	hypothetical protein	0	0	0.296094	0.083228	0.374432	0.343807	1.217208	2.219356	29.963518	-0.759086023	0.79108413	5.621598134	1.42E-06
RUMHYD_02463	fig|476272.21.peg.1894	EEG48642	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	141.611189	77.159387	101.86452	213.731864	187.235549	168.565637	32.031695	77.920407	79.963502	-0.128410246	0.791408457	-1.001221574	0.027643125
RUMHYD_00602	fig|476272.21.peg.3609	EEG50436	NAD-dependent formate dehydrogenase alpha subunit @ selenocysteine-containing	108.245868	118.751881	165.835408	181.801153	262.163693	265.67301	85.283923	163.976133	85.67052	-0.148855852	0.79201706	-0.361333712	0.559508513
RUMHYD_02088	fig|476272.21.peg.1517	EEG49017	hypothetical protein	0	4.022438	2.033527	0	0	4.725895	0	0	0	1.263755057	0.793218926	0.754575724	0.90131188
RUMHYD_00215		EEG50852		0	0	8.854765	4.739591	0	2.066635	4.747576	0	24.847339	1.094377161	0.793383141	2.588710085	0.555333993
RUMHYD_00244	fig|476272.21.peg.3250	EEG50850	hypothetical protein	4.183198	3.60677	2.638432	3.181444	12.259509	4.937369	1.600043	7.149745	28.572568	-0.235522075	0.793383141	1.137476145	0.282741149
RUMHYD_03653	fig|476272.21.peg.332	EEG47473	"Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)"	42.579657	27.472884	72.436498	48.369965	223.374129	12.333907	45.180348	88.809898	48.065763	-0.299345462	0.794596517	-0.027563444	0.984446715
RUMHYD_01098	fig|476272.21.peg.2443	EEG49966	hypothetical protein	4.9864	2.562493	3.65566	5.427846	12.239167	3.220546	11.465855	4.288805	47.132747	-0.221059446	0.794596517	2.029030789	0.021289284
RUMHYD_01369	fig|476272.21.peg.2718	EEG49689	hypothetical protein	11.658971	4.137143	4.115803	12.832824	18.594782	10.214324	2.354839	7.406457	42.826439	-0.219484058	0.795769082	0.550612848	0.665017906
RUMHYD_01626	fig|476272.21.peg.2977	EEG49431	hypothetical protein	8.539107	7.70856	11.629195	16.330516	17.209795	16.944188	7.683115	12.523265	25.551555	-0.136201707	0.795769082	0.399221522	0.506065759
RUMHYD_03468	fig|476272.21.peg.144	EEG47643	hypothetical protein	155.013817	84.349304	113.276239	137.116608	340.048856	131.791493	75.047891	116.696419	90.8599	0.189746955	0.796371106	-0.584005222	0.49265673
RUMHYD_02046	fig|476272.21.peg.1477	EEG49036	CCA tRNA nucleotidyltransferase (EC 2.7.7.72)	21.831879	5.245676	12.692837	37.829822	12.127719	23.252209	10.253152	9.32759	40.068117	-0.202261879	0.796852705	0.244367481	0.76635784
RUMHYD_00292	fig|476272.21.peg.3298	EEG50777	16S rRNA processing protein RimM	1.885414	2.14087	1.421548	6.526614	3.141091	2.451624	3.036941	6.950067	29.049797	-0.258121032	0.796859298	2.040267057	0.053288758
