id	name	metabolites	compartments	annotation	reversibility
r0679	ATP:pantothenate 4-phosphotransferase Pantothenate and CoA biosynthesis EC:2.7.1.33	{'HC01231_c': -1.0, 'atp_c': -1.0, '4ppcys_c': 1.0, 'adp_c': 1.0, 'h_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '2.7.1.33', 'metanetx.reaction': 'MNXR95866', 'kegg.reaction': 'R04391', 'seed.reaction': 'rxn03047'}	True
r0680	ATP:pantothenate 4-phosphotransferase Pantothenate and CoA biosynthesis EC:2.7.1.33	{'HC01231_m': -1.0, 'atp_m': -1.0, '4ppcys_m': 1.0, 'adp_m': 1.0, 'h_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '2.7.1.33', 'metanetx.reaction': 'MNXR95866', 'kegg.reaction': 'R04391', 'seed.reaction': 'rxn03047'}	True
r0686	L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12	{'1p3h5c_m': -1.0, 'h2o_m': -2.0, 'nadp_m': -1.0, 'e4hglu_m': 1.0, 'h_m': 1.0, 'nadph_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '1.2.1.88', 'metanetx.reaction': 'MNXR105368', 'kegg.reaction': 'R04445'}	True
r0688	3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestan-26-Al:NAD+ Oxidoreductase Bile Acid Biosynthesis	{'h2o_c': -1.0, 'nad_c': -1.0, 'xol7ah2al_c': -1.0, 'dhcholestanate_c': 1.0, 'h_c': 2.0, 'nadh_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
r0698	Propanoyl Coenzyme A:Acetyl Coenzyme A C-Acyltransferase Bile Acid Biosynthesis	{'dcholcoa_x': -1.0, 'h_x': -4.0, 'ppcoa_x': -1.0, 'coa_x': 1.0, 'dhcholestancoa_x': 1.0, 'h2o_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176'}	True
r0706	Acyl-Coenzyme A dehydrogenase family, member 9 Bile acid biosynthesis EC:1.3.3.6	{'cholcoar_x': -1.0, 'o2_x': -1.0, 'cholcoads_x': 1.0, 'h2o2_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105369'}	True
r0707	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum) Folate biosynthesis EC:3.1.3.1	{'ahdt_e': -1.0, 'h2o_e': -3.0, 'HC01361_e': 1.0, 'h_e': 2.0, 'pi_e': 3.0}	{'C_e'}	{'sbo': 'SBO:0000176', 'ec-code': '3.1.3.1', 'metanetx.reaction': 'MNXR139295', 'kegg.reaction': 'R04620', 'seed.reaction': 'rxn03167'}	True
r0708	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate 7,8-8,9-dihydrolase Folate biosynthesis EC:3.5.4.16	{'ahdt_c': -1.0, 'h2o_c': -1.0, 'h_c': -4.0, 'HC01710_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '3.5.4.16', 'metanetx.reaction': 'MNXR105370', 'kegg.reaction': 'R04639', 'seed.reaction': 'rxn03174'}	True
r0714	(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase Fatty acid elongation in mitochondria / Fatty acid metabolism EC:1.1.1.211 EC:1.1.1.35	{'3hexdcoa_m': -1.0, 'nad_m': -1.0, '3ohdcoa_m': 1.0, 'h_m': 1.0, 'nadh_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105371'}	True
r0714_1	(S)-3-Hydroxyhexadecanoyl Coenzyme A:NAD+ Oxidoreductase	{'HC01397_m': -1.0, 'nad_m': -1.0, '3ohdcoa_m': 1.0, 'h_m': 1.0, 'nadh_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0715	(S)-3-Hydroxyhexadecanoyl Coenzyme A:NAD+ Oxidoreductase	{'HC01397_x': -1.0, 'nad_x': -1.0, '3ohdcoa_x': 1.0, 'h_x': 1.0, 'nadh_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176'}	True
r0716	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase Fatty acid elongation in mitochondria / Fatty acid metabolism EC:4.2.1.17	{'h2o_m': -1.0, 'hdd2coa_m': -1.0, '3hexdcoa_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105372'}	True
r0716_1	(S)-3-Hydroxyhexadecanoyl Coenzyme A Hydro-Lyase	{'h2o_m': -1.0, 'hdd2coa_m': -1.0, 'HC01397_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0717	(S)-3-Hydroxyhexadecanoyl Coenzyme A Hydro-Lyase	{'h2o_x': -1.0, 'hdd2coa_x': -1.0, 'HC01397_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176'}	True
r0720	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase Fatty acid elongation in mitochondria / Fatty acid metabolism EC:4.2.1.17	{'h2o_m': -1.0, 'tetdece1coa_m': -1.0, '3htdcoa_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105373'}	True
r0720_1	(S)-3-Hydroxytetradecanoyl Coenzyme A Hydro-Lyase	{'HC01412_m': -1.0, 'h2o_m': -1.0, '3htdcoa_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0721	(S)-3-Hydroxytetradecanoyl Coenzyme A Hydro-Lyase	{'HC01412_x': -1.0, 'h2o_x': -1.0, '3htdcoa_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176'}	True
r0730	(S)-Hydroxyoctanoyl Coenzyme A:NAD+ Oxidoreductase	{'HC01405_m': -1.0, 'nad_m': -1.0, 'HC01406_m': 1.0, 'h_m': 1.0, 'nadh_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0731	(S)-Hydroxyoctanoyl Coenzyme A Hydro-Lyase	{'HC01415_m': -1.0, 'h2o_m': -1.0, 'HC01405_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0732	Hexanoyl Coenzyme A:Acetyl Coenzyme A C-Acyltransferase	{'HC01406_m': -1.0, 'coa_m': -1.0, 'accoa_m': 1.0, 'hxcoa_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0733	(S)-Hydroxyhexanoyl Coenzyme A:NAD+ Oxidoreductase	{'HC01407_m': -1.0, 'nad_m': -1.0, 'HC01408_m': 1.0, 'h_m': 1.0, 'nadh_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0734	(S)-Hydroxyhexanoyl Coenzyme A Hydro-Lyase	{'h2o_m': -1.0, 'hx2coa_m': -1.0, 'HC01407_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0737	3-Ketolactose galactohydrolase Galactose metabolism EC:3.2.1.23	{'HC01446_e': -1.0, 'h2o_e': -1.0, 'HC01440_e': 1.0, 'glc__D_e': 1.0}	{'C_e'}	{'sbo': 'SBO:0000176', 'ec-code': '3.2.1.23', 'biocyc': 'META:KETOLACTOSE-RXN', 'metanetx.reaction': 'MNXR105374'}	True
r0739	Alcohol dehydrogenase Bile acid biosynthesis EC:1.1.1.1	{'nad_c': -1.0, 'xol7ah3_c': -1.0, 'h_c': 1.0, 'nadh_c': 1.0, 'xol7ah2al_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105375'}	True
r0741	5Beta-Cholestane-3Alpha, 7Alpha, 12Alpha-Triol, NADPH:Oxygen Oxidoreductase (26-Hydroxylating) Bile Acid Biosynthesis	{'h_c': -1.0, 'nadph_c': -1.0, 'o2_c': -1.0, 'xoltriol_c': -1.0, 'h2o_c': 1.0, 'nadp_c': 1.0, 'xoltetrol_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
r0743	Hydroxysteroid (17-beta) dehydrogenase 4 Bile acid biosynthesis EC:1.1.1.35	{'HC01459_x': -1.0, 'nad_x': -1.0, 'cholcoaone_x': 1.0, 'h_x': 1.0, 'nadh_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105376'}	True
r0744	(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl- CoA hydro-lyase Bile acid biosynthesis EC:4.2.1.107	{'cholcoads_x': -1.0, 'h2o_x': -1.0, 'HC01459_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105377'}	True
r0747	3alpha,7alpha-Dihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha-Dihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50	{'nadp_c': -1.0, 'xol7ah2_c': -1.0, 'h_c': 1.0, 'nadph_c': 1.0, 'xol7ah_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105378'}	True
r0750	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50	{'nadp_c': -1.0, 'xoltriol_c': -1.0, 'h_c': 1.0, 'nadph_c': 1.0, 'xoldioloneh_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105379'}	True
r0752	3,4-Dihydroxymandelaldehyde:NAD+ oxidoreductase Tyrosine metabolism EC:1.2.1.5	{'34dhmald_m': -1.0, 'h2o_m': -1.0, 'nad_m': -1.0, '34dhoxmand_m': 1.0, 'h_m': 2.0, 'nadh_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '1.2.1.5', 'metanetx.reaction': 'MNXR94840'}	True
r0753	3,4-Dihydroxymandelaldehyde:NADP+ oxidoreductase Tyrosine metabolism EC:1.2.1.5	{'34dhmald_m': -1.0, 'h2o_m': -1.0, 'nadp_m': -1.0, '34dhoxmand_m': 1.0, 'h_m': 2.0, 'nadph_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '1.2.1.5', 'metanetx.reaction': 'MNXR94841'}	True
r0754	3-Methoxy-4-hydroxyphenylacetaldehyde:NAD+ oxidoreductase Tyrosine metabolism EC:1.2.1.5	{'3mox4hpac_m': -1.0, 'h2o_m': -1.0, 'nad_m': -1.0, 'h_m': 2.0, 'homoval_m': 1.0, 'nadh_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '1.2.1.5', 'metanetx.reaction': 'MNXR94912'}	True
r0755	3-Methoxy-4-hydroxyphenylacetaldehyde:NADP+ oxidoreductase Tyrosine metabolism EC:1.2.1.5	{'3mox4hpac_m': -1.0, 'h2o_m': -1.0, 'nadp_m': -1.0, 'h_m': 2.0, 'homoval_m': 1.0, 'nadph_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105380'}	True
r0756	3-Methoxy-4-hydroxyphenylglycolaldehyde:NAD+ oxidoreductase Tyrosine metabolism EC:1.2.1.5	{'3m4hpga_m': -1.0, 'h2o_m': -1.0, 'nad_m': -1.0, '3mox4hoxm_m': 1.0, 'h_m': 2.0, 'nadh_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '1.2.1.5', 'metanetx.reaction': 'MNXR94928'}	True
r0757	3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase Tyrosine metabolism EC:1.2.1.5	{'3m4hpga_m': -1.0, 'h2o_m': -1.0, 'nadp_m': -1.0, '3mox4hoxm_m': 1.0, 'h_m': 2.0, 'nadph_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '1.2.1.5', 'metanetx.reaction': 'MNXR94929'}	True
r0774	Uroporphyrinogen I carboxy-lyase Porphyrin and chlorophyll metabolism EC:4.1.1.37	{'HC01609_e': -1.0, 'h_e': -4.0, 'co2_e': 4.0, 'cpppg1_e': 1.0}	{'C_e'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105381'}	True
r0775	Formamidopyrimidine nucleoside triphosphate 7,8-8,9-dihydrolase Folate biosynthesis EC:3.5.4.16	{'HC01651_c': -1.0, 'h2o_c': -1.0, 'HC01652_c': 1.0, 'for_c': 1.0, 'h_c': 5.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '3.5.4.16', 'metanetx.reaction': 'MNXR138945', 'kegg.reaction': 'R05046', 'seed.reaction': 'rxn03419'}	True
r0777	GTP 7,8-8,9-dihydrolase Folate biosynthesis EC:3.5.4.16	{'HC01652_c': -1.0, 'h_c': -4.0, 'HC01710_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '3.5.4.16', 'metanetx.reaction': 'MNXR105383', 'kegg.reaction': 'R05048', 'seed.reaction': 'rxn03421'}	True
r0779	3-Hydroxy-2-Methylpropanoyl Coenzyme A Hydrolase	{'HC01223_m': -1.0, 'h2o_m': -1.0, '3hmp_m': 1.0, 'coa_m': 1.0, 'h_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176'}	True
r0782	GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing) Fructose and mannose metabolism EC:1.1.1.271	{'gdpddman_c': -1.0, 'h_c': -1.0, 'nadh_c': -1.0, 'gdpfuc_c': 1.0, 'nad_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '1.1.1.271', 'metanetx.reaction': 'MNXR105384'}	True
r0783	Lanosterol D24-reductase Biosynthesis of steroids EC:1.3.1.72	{'lthstrl_r': -1.0, 'nadp_r': -1.0, 'chlstol_r': 1.0, 'h_r': 1.0, 'nadph_r': 1.0}	{'C_r'}	{'sbo': 'SBO:0000176', 'ec-code': '1.3.1.72', 'metanetx.reaction': 'MNXR96690'}	True
r0784	Xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15	{'nad_c': -1.0, 'xylt_c': -1.0, 'h_c': 1.0, 'nadh_c': 1.0, 'xylu__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': ['1.1.1.10', '1.1.1.14', '1.1.1.15'], 'biocyc': 'META:RXN-11825', 'metanetx.reaction': 'MNXR138947', 'kegg.reaction': 'R05831', 'seed.reaction': 'rxn04064'}	True
r0786	Sphinganine-1-phosphate palmitaldehyde-lyase Sphingolipid metabolism EC:4.1.2.27	{'sphs1p_c': -1.0, 'HC02228_c': 1.0, 'ethamp_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR104367'}	True
r0788	S-Adenosyl-L-methionine:methylethanolamine phosphate N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103	{'HC00718_c': -1.0, 'amet_c': -1.0, 'HC01842_c': 1.0, 'ahcys_c': 1.0, 'h_c': 2.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '2.1.1.103', 'rhea': ['25321', '25322', '25323', '25324'], 'biocyc': 'META:RXN-5642', 'metanetx.reaction': 'MNXR105385', 'kegg.reaction': 'R06868', 'seed.reaction': 'rxn04681'}	True
r0789	S-Adenosyl-L-methionine:phosphodimethylethanolamine N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103	{'HC01842_c': -1.0, 'amet_c': -1.0, 'ahcys_c': 1.0, 'cholp_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '2.1.1.103', 'rhea': ['25325', '25326', '25327', '25328'], 'biocyc': 'META:RXN-5643', 'metanetx.reaction': 'MNXR105386', 'kegg.reaction': 'R06869', 'seed.reaction': 'rxn04682'}	True
r0795	Spontaneous reaction	{'HC01501_c': -1.0, 'h2o_c': -1.0, 'HC00250_c': 1.0, 'h_c': 2.0, 'so4_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105387'}	True
r0796	Ribitol:NAD+ 2-oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.56	{'h_c': -1.0, 'nadh_c': -1.0, 'rib__D_c': -1.0, 'nad_c': 1.0, 'rbt_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '1.1.1.21', 'metanetx.reaction': 'MNXR105388'}	True
r0797	Glycine N-choloyltransferase EC:2.3.1.65	{'dcholcoa_c': -1.0, 'gly_c': -1.0, 'coa_c': 1.0, 'dgchol_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR96206'}	True
r0800	Virtual reaction/potential definition	{'amet_c': -7.0, 'h2o_c': -2.0, 'HC01797_c': 6.0, 'ahcys_c': 7.0, 'co2_c': 1.0, 'h_c': 7.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR105389'}	True
r0801	Mitochondrial Carrier (MC) TCDB:2.A.29.21.1	{'gdp_m': -1.0, 'gtp_c': -1.0, 'gdp_c': 1.0, 'gtp_m': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105390'}	True
r0808	Vesicular transport	{'HC00004_c': -1.0, 'HC00004_e': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105391'}	True
r0809	Facilitated diffusion	{'adn_c': -1.0, 'ins_e': -1.0, 'adn_e': 1.0, 'ins_c': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105392'}	True
r0812	Mitochondrial Carrier (MC) TCDB:2.A.29.20.1	{'amp_x': -1.0, 'atp_c': -1.0, 'amp_c': 1.0, 'atp_x': 1.0}	{'C_x', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR96124', 'reactome': ['R-ATH-389652', 'R-BTA-389652', 'R-CFA-389652', 'R-DDI-389652', 'R-DME-389652', 'R-DRE-389652', 'R-GGA-389652', 'R-HSA-389652', 'R-MMU-389652', 'R-OSA-389652', 'R-RNO-389652', 'R-SCE-389652', 'R-SSC-389652', 'R-TGU-389652', 'R-XTR-389652']}	True
r0813	ATP-binding Cassette (ABC) TCDB:3.A.1.208.9	{'atp_r': -1.0, 'bildglcur_r': -1.0, 'h2o_r': -1.0, 'adp_r': 1.0, 'bildglcur_e': 1.0, 'h_r': 1.0, 'pi_r': 1.0}	{'C_r', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR96252'}	True
r0817	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.3.2	{'citr__L_c': -1.0, 'citr__L_e': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185', 'biocyc': 'META:TRANS-RXN-227', 'metanetx.reaction': 'MNXR96735'}	True
r0818	Transport reaction	{'dump_m': -1.0, 'dump_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR97813', 'seed.reaction': ['rxn08375', 'rxn09816']}	True
r0819	Mitochondrial Carrier (MC) TCDB:2.A.29.2.2	{'akg_c': -1.0, 'succ_m': -1.0, 'akg_m': 1.0, 'succ_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105393'}	True
r0822	Mitochondrial Carrier (MC) TCDB:2.A.29.2.2	{'fum_c': -1.0, 'mal__L_m': -1.0, 'fum_m': 1.0, 'mal__L_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105394'}	True
r0826	Transport reaction	{'inost_c': -1.0, 'inost_r': 1.0}	{'C_r', 'C_c'}	{'sbo': 'SBO:0000185', 'rhea': ['32867', '32868', '32869', '32870'], 'metanetx.reaction': 'MNXR100848', 'seed.reaction': 'rxn08755'}	True
r0829	Mitochondrial Carrier (MC) TCDB:2.A.29.2.2	{'so4_m': -1.0, 'succ_c': -1.0, 'so4_c': 1.0, 'succ_m': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105395'}	True
r0830	Mitochondrial Carrier (MC) TCDB:2.A.29.2.2	{'so3_m': -1.0, 'succ_c': -1.0, 'so3_c': 1.0, 'succ_m': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105396'}	True
r0834	Mitochondrial Carrier (MC) TCDB:2.A.29.2.2	{'HC00319_c': -1.0, 'pi_m': -1.0, 'HC00319_m': 1.0, 'pi_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105397'}	True
r0835	Mitochondrial Carrier (MC) TCDB:2.A.29.2.2	{'HC00319_c': -1.0, 'so4_m': -1.0, 'HC00319_m': 1.0, 'so4_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105398'}	True
r0836	Mitochondrial Carrier (MC) TCDB:2.A.29.2.2	{'HC00319_c': -1.0, 'so3_m': -1.0, 'HC00319_m': 1.0, 'so3_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105399'}	True
r0839	Postulated transport reaction	{'orot_e': -1.0, 'orot_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR102230', 'seed.reaction': ['rxn09050', 'rxn10908']}	True
r0840	Free diffusion	{'r5p_c': -1.0, 'r5p_r': 1.0}	{'C_r', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR103411'}	True
r0841	Free diffusion	{'ru5p__D_c': -1.0, 'ru5p__D_r': 1.0}	{'C_r', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105400'}	True
r0842	Postulated transport reaction	{'udpg_c': -1.0, 'udpg_r': 1.0}	{'C_r', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR143086', 'seed.reaction': 'rxn09353'}	True
r0845	Drug/Metabolite Transporter (DMT) TCDB:2.A.7.12.7	{'uacgam_c': -1.0, 'ump_r': -1.0, 'uacgam_r': 1.0, 'ump_c': 1.0}	{'C_r', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105086', 'reactome': ['R-BTA-741450', 'R-CEL-741450', 'R-CFA-741450', 'R-DRE-741450', 'R-GGA-741450', 'R-HSA-741450', 'R-MMU-741450', 'R-RNO-741450', 'R-SPO-741450', 'R-SSC-741450', 'R-TGU-741450', 'R-XTR-741450']}	True
r0853	Facilitated diffusion	{'atp_c': -1.0, 'pi_m': -1.0, 'atp_m': 1.0, 'pi_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105401'}	True
r0859	Postulated Transport Reaction	{'adp_l': -1.0, 'atp_c': -1.0, 'adp_c': 1.0, 'atp_l': 1.0}	{'C_l', 'C_c'}	{'sbo': 'SBO:0000185'}	True
r0860	Utilized transport	{'adp_c': -1.0, 'atp_x': -1.0, 'adp_x': 1.0, 'atp_c': 1.0}	{'C_x', 'C_c'}	{'sbo': 'SBO:0000185', 'ec-code': '2.7.4.6', 'rhea': ['34999', '35000', '35001', '35002'], 'metanetx.reaction': 'MNXR96123', 'reactome': ['R-ATH-163215', 'R-BTA-163215', 'R-BTA-5672027', 'R-CEL-163215', 'R-CFA-163215', 'R-DDI-163215', 'R-DME-163215', 'R-DRE-163215', 'R-DRE-5672027', 'R-GGA-163215', 'R-HSA-163215', 'R-HSA-5672027', 'R-MMU-163215', 'R-MMU-5672027', 'R-OSA-163215', 'R-PFA-163215', 'R-RNO-163215', 'R-RNO-5672027', 'R-SCE-163215', 'R-SPO-163215', 'R-SSC-163215', 'R-SSC-5672027', 'R-TGU-163215', 'R-XTR-163215', 'R-XTR-5672027'], 'kegg.reaction': 'R00124#2'}	True
r0870	Facilitated diffusion	{'fad_e': -1.0, 'fad_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'biocyc': 'META:TRANS-RXN-272', 'metanetx.reaction': 'MNXR99217'}	True
r0871	Diffusion	{'pydx5p_e': -1.0, 'pydx5p_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR103359'}	True
r0879	TCDB:2.A.29.2.4 TCDB:2.A.29.16.1	{'akg_e': -1.0, 'na1_e': -1.0, 'akg_c': 1.0, 'na1_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR95660'}	True
r0881	Active transport	{'ac_e': -1.0, 'na1_e': -1.0, 'ac_c': 1.0, 'na1_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR95430', 'seed.reaction': 'rxn08062'}	True
r0885	Mitochondrial Carrier (MC) TCDB:2.A.29.2.7	{'gthrd_c': -1.0, 'pi_m': -1.0, 'gthrd_m': 1.0, 'pi_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105402'}	True
r0886	Postulated Transport Reaction	{'cmp_c': -1.0, 'cmp_r': 1.0}	{'C_r', 'C_c'}	{'sbo': 'SBO:0000185'}	True
r0892	Facilitated diffusion	{'utp_c': -1.0, 'utp_e': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105176'}	True
r0899	Amino acid transporter ATB0+ Facilitated diffusion	{'ala_B_c': -1.0, 'ala_B_e': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR95682', 'reactome': ['R-HSA-909765', 'R-RNO-909763'], 'seed.reaction': 'rxn08175'}	True
r0907	Active transport	{'ptrc_m': -1.0, 'ptrc_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR103339', 'seed.reaction': ['rxn09216', 'rxn13393']}	True
r0908	Postulated transport reaction	{'acgam_c': -1.0, 'acgam_r': 1.0}	{'C_r', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR95252', 'seed.reaction': 'rxn08042'}	True
r0909	Transport Reaction	{'acgam_l': -1.0, 'acgam_r': 1.0}	{'C_l', 'C_r'}	{'sbo': 'SBO:0000185'}	True
r0911	Facilitated diffusion	{'glu__L_m': -1.0, 'pro__L_c': -1.0, 'glu__L_c': 1.0, 'pro__L_m': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR105403'}	True
r0915	Mitochondrial Carrier (MC) TCDB:2.A.29.7.2	{'cit_c': -1.0, 'succ_m': -1.0, 'cit_m': 1.0, 'succ_c': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'rhea': ['28835', '28836', '28837', '28838'], 'biocyc': 'META:TRANS-RXN0-201', 'metanetx.reaction': 'MNXR96752', 'seed.reaction': ['rxn08216', 'rxn10150']}	True
r0921	Postulated transport reaction	{'thym_c': -1.0, 'thym_m': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'biocyc': 'META:TRANS-RXN0-524', 'metanetx.reaction': 'MNXR104853', 'seed.reaction': 'rxn09309'}	True
